ITEM_ID,SKU,TITLE,QUANTITY,CHANNEL,MARKETPLACE_PRICE,MSHOPS_PRICE,MSHOPS_PRICE_SYNC,CURRENCY_ID,DESCRIPTION,SHIPPING_METHOD_MARKETPLACE,SHIPPING_METHOD_MSHOPS,LISTING_TYPE,FEE_PER_SALE_MARKETPLACE,FEE_PER_SALE_MSHOPS,STATUS,CATEGORY,CATEGORY_ID,ITEM_LINK,URL,IMG
MLB3862693829,001-2410-0506,Biohazard Hd Remaster Limited Edition - Ps3,1,Mercado Livre e Mercado Shops,950,1190,No Vincular,R$,"Biohazard HD Remaster Limited Edition para PS3

Descrição Geral:
Celebre um marco do survival horror com a Limited Edition de Biohazard HD Remaster para PlayStation 3. Esta versão especial não apenas revitaliza o jogo original com gráficos em alta definição e áudio aprimorado, mas também inclui itens colecionáveis exclusivos, tornando-a uma adição valiosa para qualquer fã da série.

Detalhes da Edição Limitada:
- Conteúdo Exclusivo: Acompanha artbooks detalhados, vídeos de making-of e outros materiais de bastidores que oferecem uma visão única sobre a criação do jogo.
- Apresentação Premium: Embalagem especial que reflete o cuidado e a atenção aos detalhes dedicados a esta edição.

Estado de Conservação:
O item está selado.

Fotografias do Produto:
Disponíveis para consulta, as imagens do produto mostram a condição exata do item, permitindo uma avaliação detalhada por parte dos interessados.

Vantagens de Comprar Conosco:
- Entrega Gratuita: Oferecemos envio sem custo adicional para todo o Brasil.
- Flexibilidade de Pagamento: Facilidades de pagamento com parcelamento em até 12 vezes sem juros no cartão comum ou até 18 vezes sem juros no cartão Mercado Pago.
- Suporte Total: Garantimos suporte completo para garantir sua satisfação com a compra.

Padrão em Todos Anúncios:
- As imagens fornecidas são do próprio produto, permitindo que você julgue o estado de conservação por si mesmo.
- Ao efetuar o pagamento à vista, é possível obter descontos. Em caso de compra de vários itens, consulte nosso catálogo e não hesite em entrar em contato conosco para mais informações.
- Aqui, o colecionismo é mais que uma paixão, é um estilo de vida!

Adicione esta edição limitada à sua coleção e experimente Biohazard como nunca antes, com todo o conteúdo exclusivo que só esta versão pode oferecer!",Mercado Envios grátis,Mercado Envios grátis,Premium,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3862693829,https://www.collectorsguardian.com.br/MLB-3862693829-biohazard-hd-remaster-limited-edition---ps3-_JM#item_id=MLB3862693829,https://http2.mlstatic.com/D_NQ_NP_763099-MLB79784657729_102024-O.jpg
MLB3862661275,001-2410-0505,Gran Turismo 5 Ps3 Jp Edição Especial (usado),1,Mercado Shops,310,410,No Vincular,R$,"Gran Turismo 5 PS3 JP Edição Especial

Versão especial japonesa de Gran Turismo 5 para PlayStation 3. Esta edição traz uma experiência diferenciada em jogos de corrida, com conteúdos adicionais exclusivos ao mercado japonês. 


Estado de Conservação: Produto usado em ótimo estado

As imagens fornecidas são autênticas e permitem uma avaliação precisa do item.

Benefícios de Compra:
- Entrega gratuita para todo o Brasil.
- Parcelamento facilitado em até 12 vezes sem juros no cartão comum ou até 18 vezes sem juros pelo Mercado Pago.
- Suporte completo, garantindo uma experiência de compra satisfatória e segura.

Ao efetuar o pagamento à vista, é possível obter descontos.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3862661275,https://www.collectorsguardian.com.br/MLB-3862661275-gran-turismo-5-ps3-jp-edição-especial-(usado)-_JM#item_id=MLB3862661275,https://http2.mlstatic.com/D_NQ_NP_968640-MLB79784658007_102024-O.jpg
MLB3839618219,001-2410-0504,Jogo Super Mario Kart Para Super Famicom - Completo ,1,Mercado Livre e Mercado Shops,400,400,No Vincular,R$,"Experimente a emoção das corridas com esta excelente edição japonesa do clássico Mario Kart para Super Famicom. Uma peça essencial para colecionadores e fãs da franquia Mario. Participe de corridas emocionantes com Mario, Luigi, Peach, Yoshi e outros personagens icônicos do universo Nintendo. Os modos de jogo variados, incluindo Grand Prix e Time Trial, garantem diversão contínua. Gráficos coloridos e detalhados definiram o gênero de corrida no Super Famicom, enquanto a trilha sonora icônica e inesquecível complementa perfeitamente a ação rápida e frenética do jogo. Utilize uma variedade de itens especiais, como cascos de tartaruga e bananas, para ganhar vantagem sobre os oponentes. Enfrente pistas desafiadoras e descubra atalhos para melhorar seus tempos e vencer corridas. 

Detalhes do Produto: 
Caixa original com mínimos detalhes, cartucho, berço, manuais e encarte impecáveis. Perfeito para colecionadores exigentes e entusiastas de grandes clássicos de jogos retro, por favor analise as imagens por si mesmo.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Premium,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3839618219,https://www.collectorsguardian.com.br/MLB-3839618219-jogo-super-mario-kart-para-super-famicom---completo--_JM#item_id=MLB3839618219,https://http2.mlstatic.com/D_NQ_NP_981492-MLB76818817915_062024-O.jpg
MLB3794975881,001-2410-0503,Assassins Creed Odyssey Collectors Edition Medusa Edition,1,Mercado Livre e Mercado Shops,3850,3300,No Vincular,R$,"Apresentamos a deslumbrante Assassin's Creed Odyssey Medusa Edition, uma edição exclusiva do Japão com apenas 1200 unidades produzidas. Esta edição especial é uma verdadeira joia para colecionadores e fãs da série, destacando-se pela sua exclusividade e itens de alta qualidade.

**Detalhes do Produto:**
- **Estado de Conservação:** Edição linda e em ótimo estado de conservação.
- **Conteúdo:**
  - Estátua do protagonista Alexios.
  - Artbook detalhado.
  - Trilha sonora do jogo.
  - Mapa.

**Destaques:**
- Esta edição é especialmente notável pela incrível estátua do protagonista, que captura a essência do personagem de forma impressionante.

**Ofertas Especiais:**
- **Frete grátis para todo o Brasil.**
- **Descontos:** Oferecemos descontos especiais para pagamento à vista.

Não perca a oportunidade de adquirir esta edição especial e rara de Assassin's Creed Odyssey. É uma adição fantástica para qualquer coleção e uma chance única de possuir um pedaço da história de Assassin's Creed!",Envios por conta própria,Envios por conta própria,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3794975881,https://www.collectorsguardian.com.br/MLB-3794975881-assassins-creed-odyssey-collectors-edition-medusa-edition-_JM#item_id=MLB3794975881,https://http2.mlstatic.com/D_NQ_NP_879831-MLB77776969686_072024-O.jpg
MLB3790861667,001-2410-0502,Wolfenstein 2 Collectors Edition The New Colossus - Ps4,1,Mercado Livre e Mercado Shops,675,600,No Vincular,R$,"Wolfenstein 2 Collector's Edition - Edição em Bom Estado, Com Marcas de Uso

**Descrição:**

Adicione a Collector's Edition de Wolfenstein 2 à Sua Coleção

Adicione a exclusiva Collector's Edition de Wolfenstein 2 à sua coleção. Esta edição especial é perfeita para fãs da franquia Wolfenstein e colecionadores de edições limitadas de jogos. 

**Características:**
- **Produto:** Wolfenstein 2 - Collector's Edition
- **Condição:** Usado, em bom estado com marcas de uso (conforme demonstram as imagens)
- **Conteúdo:**
 - Boneco de ação do protagonista BJ Blazkowicz
 - Jaqueta número 2 (desfarelando, veja as imagens)
 - Caixa de colecionador
 - Diversos acessórios e itens colecionáveis
 - Steelbook exclusivo 

**Por que Este Item é Especial:**
- **Exclusividade:** Esta edição inclui itens únicos e memoráveis da franquia Wolfenstein.
- **Detalhes de Colecionador:** A figura de BJ Blazkowicz e os acessórios fazem desta edição um destaque em qualquer coleção.
- **Estado de Conservação:** Apesar das marcas de uso e da jaqueta desfarelando, os itens estão em bom estado geral.


Garanta Já o Seu!
Complemente sua coleção com esta Collector's Edition de Wolfenstein 2. Uma excelente escolha para qualquer entusiasta de Wolfenstein!

**Observação:** Temos apenas uma unidade disponível e não sabemos quando ou se teremos outra.

Clique em **Comprar Agora** e adicione esta peça única à sua coleção!

**Collector's Guardian:** Aqui, o colecionismo é mais que uma paixão, é um estilo de vida.

**Consulte-nos para descontos em compras múltiplas ou em pagamentos à vista.**",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3790861667,https://www.collectorsguardian.com.br/MLB-3790861667-wolfenstein-2-collectors-edition-the-new-colossus---ps4-_JM#item_id=MLB3790861667,https://http2.mlstatic.com/D_NQ_NP_951712-MLB77924738829_072024-O.jpg
MLB3790641497,001-2410-0501,Dead Space 2 Collectors Edition - Ps3,1,Mercado Livre e Mercado Shops,950,799,No Vincular,R$,"Adicione a Collector's Edition de Dead Space 2 à Sua Coleção

Adicione a Collector's Edition de Dead Space 2 para PS3 à sua coleção. Esta edição especial é perfeita para fãs de Dead Space e colecionadores de edições limitadas de jogos. Em bom estado de conservação, esta edição inclui diversos itens exclusivos que são uma adição valiosa para qualquer coleção.

**Características:**
- **Produto:** Dead Space 2 - Collector's Edition
- **Plataforma:** PlayStation 3
- **Condição:** Usado, bem conservado (conforme demonstram as imagens)
- **Conteúdo:**
  - Jogo completo
  - Réplica do Plasma Cutter
  - CD de trilha sonora
  - Artbook
- **Detalhes:** Box com alguns sinais de uso, conforme demonstram as imagens

**Por que Este Item é Especial:**
- **Edição Completa:** A Collector's Edition inclui itens exclusivos como a réplica do Plasma Cutter, CD de trilha sonora, artbook e conteúdo in-game, oferecendo uma experiência completa para fãs de Dead Space.
- **Estado de Conservação:** Apesar de a caixa apresentar pequenos sinais de uso, o item está bem conservado, mantendo sua qualidade e valor.

**Benefícios de Comprar Conosco:**
- **Entrega Rápida e Segura:** Enviamos com todo o cuidado para garantir que sua edição de colecionador chegue em perfeitas condições.
- **Atendimento Premium:** Oferecemos suporte completo para garantir sua satisfação com a compra.

Garanta Já o Seu!
Complemente sua coleção com esta Collector's Edition de Dead Space 2. Uma excelente escolha para qualquer entusiasta de Dead Space!

Clique em **Comprar Agora** e adicione esta peça valiosa à sua coleção!

**Collector's Guardian:** Aqui, o colecionismo é mais que uma paixão, é um estilo de vida.

**Consulte-nos para descontos em compras múltiplas ou em pagamentos à vista.**",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3790641497,https://www.collectorsguardian.com.br/MLB-3790641497-dead-space-2-collectors-edition---ps3-_JM#item_id=MLB3790641497,https://http2.mlstatic.com/D_NQ_NP_734703-MLB77701180318_072024-O.jpg
MLB3783999901,001-2410-0500,Assassins Creed - Playstation 3,1,Mercado Livre e Mercado Shops,99,79,No Vincular,R$,"Explore as intrigas e mistérios das Cruzadas no século XII com Assassin's Creed, o aclamado jogo de ação e aventura, com gráficos deslumbrantes e uma trilha sonora envolvente que transportam você para o mundo vibrante das Cruzadas.

Jogo com detalhes na capa, mas nada que atrapalhe o uso, o disco está em bom estado de conservação.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3783999901,https://www.collectorsguardian.com.br/MLB-3783999901-assassins-creed---playstation-3-_JM#item_id=MLB3783999901,https://http2.mlstatic.com/D_NQ_NP_921216-MLB77794707469_072024-O.jpg
MLB3783841817,001-2410-0497,Ultimate Fighting Championship - Dreamcast,1,Mercado Livre e Mercado Shops,149,110,No Vincular,R$,"Ultimate Fighting Championship para Dreamcast, lançado no Japão, é uma adaptação de videogame do popular esporte de luta mista (MMA) Este jogo é conhecido por oferecer uma experiência autêntica de luta, baseada nas regras e estilos dos combates de UFC.

Jogo em mídia física original Japonês em ótimo estado de conservação, acompanha manual.
Importante : Este jogo é da versão japonesa e, portanto, só funcionará em consoles japoneses ou em consoles destravados compatíveis",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3783841817,https://www.collectorsguardian.com.br/MLB-3783841817-ultimate-fighting-championship---dreamcast-_JM#item_id=MLB3783841817,https://http2.mlstatic.com/D_NQ_NP_867810-MLB79735148706_102024-O.jpg
MLB3782425809,001-2410-0496,The Evil Within 2 - Ps4,1,Mercado Livre e Mercado Shops,110,99,No Vincular,R$,"The Evil Within 2 para Playstation 4 foi bem recebido sendo elogiado por sua narrativa envolvente, ambiente imersivo e melhorias em relação ao primeiro jogo. A mistura de elementos de horror e ação proporcionou uma experiência intensa para os jogadores.

O conjunto acompanha Jogo em mídia física original, manuais e panfleto, em bom estado de conservação, julgue por si mesmo, pelas imagens acima.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3782425809,https://www.collectorsguardian.com.br/MLB-3782425809-the-evil-within-2---ps4-_JM#item_id=MLB3782425809,https://http2.mlstatic.com/D_NQ_NP_754791-MLB77548172490_072024-O.jpg
MLB3782346039,001-2410-0495,Jogo Medal Of Honor: Warfighter Limited Edition - Ps3,1,Mercado Livre e Mercado Shops,110,99,No Vincular,R$,"Se você é fã de jogos de tiro em primeira pessoa e busca uma experiência de combate moderna, Medal of Honor: Warfighter Limited Edition para Playstation 3 é uma boa opção para explorar as intensas batalhas do mundo contemporâneo.

O conjunto acompanha Jogo em mídia física original e manual, ambos em bom estado de conservação, julgue por si mesmo, pelas imagens a cima.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3782346039,https://www.collectorsguardian.com.br/MLB-3782346039-jogo-medal-of-honor:-warfighter-limited-edition---ps3-_JM#item_id=MLB3782346039,https://http2.mlstatic.com/D_NQ_NP_745053-MLB77766115123_072024-O.jpg
MLB3782206859,001-2410-0494,The Elder Scrolls V Skyrim Special Edition - Para Ps4,0,Mercado Livre e Mercado Shops,199,149,No Vincular,R$,"The Elder Scrolls V Skyrim Special Edition - Para PS4 se você é fã de RPGs e busca uma experiência rica e expansiva, este jogo é uma escolha excelente. Mergulhe em um mundo cheio de histórias, aventuras e desafios!

O conjunto acompanha Jogo em mídia física original em bom estado de conservação, manual e mapa exclusivo para essa edição.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3782206859,https://www.collectorsguardian.com.br/MLB-3782206859-the-elder-scrolls-v-skyrim-special-edition---para-ps4-_JM#item_id=MLB3782206859,https://http2.mlstatic.com/D_NQ_NP_883253-MLB77546324034_072024-O.jpg
MLB3782170987,001-2410-0493,Jikkyo World Soccer 2002 - Xbox Classic,1,Mercado Livre e Mercado Shops,199,149,No Vincular,R$,"Jikkyo World Soccer 2002 - Xbox Classic, este título faz parte de uma franquia que conquistou uma forte base de fãs devido ao seu foco na jogabilidade realista de futebol e na profundidade estratégica. Se você está interessado em jogos de futebol clássicos, ""Jikkyo World Soccer 2002"" esse jogo é para voce!

O conjunto acompanha Jogo em mídia física original Japones em bom estado de conservação e manual.
Importante : Este jogo é da versão japonesa e, portanto, só funcionará em consoles japoneses ou em consoles destravados compatíveis.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3782170987,https://www.collectorsguardian.com.br/MLB-3782170987-jikkyo-world-soccer-2002---xbox-classic-_JM#item_id=MLB3782170987,https://http2.mlstatic.com/D_NQ_NP_986932-MLB79736349212_102024-O.jpg
